,Time,User,Tweet
62,2022-10-17 15:49:33+00:00,postfreshtape,"딱히 뭐라고 하지도 않음 
그럼 케이지는 화안내? 하고 묻는다

흠집 난 것도 아니니까요..

났는데? 여기 봐봐.

그 정도는 괜찮아요.

야...

케이지가 갑자기 좀 알 수 없는 표정으로 원래 화를 별로 안내는 성격인거지? 묻는거 
사라가 뭔뜻인지 이해못하고 네?네 화가 많지는 않아요 대답하면"
63,2022-10-17 15:47:14+00:00,eoRotjrtns,어쩐지 씨유에서 원플원하더라... 검은콩우유야 사라지지마 https://t.co/sK5RTufbZI
64,2022-10-17 15:46:13+00:00,oursY3,@ssoya_1 일찍 볼 걸... 쏘야 님께 제 파디사라를 드릴 수 있는 기회였는데
65,2022-10-17 15:40:21+00:00,0527EB,정말로좋아핶어넌최고의친구야사라!
66,2022-10-17 15:33:25+00:00,aineeyre,"사사라의 강한점도 약한점도 다 알고 사사라를 있는 그대로 받아들여주는...

그럼으로서 서로 한단계 발전된 관계로 나아가고자 하는 로쇼가...

너무 좋은거야 나눈..."
67,2022-10-17 15:33:21+00:00,fullsunny1418,@_Shuve1y 와씨 언니 사라야😍😍
68,2022-10-17 15:26:59+00:00,gldrngldrn05,근데 사라주니어가 뭐야
69,2022-10-17 15:25:34+00:00,ChidouinKG,"RT @mimiming2323: #네가죽어 
미도사라 
너한테 기대하고 있는 건 이런 게 아니야 https://t.co/ggmaLFfiwR"
70,2022-10-17 15:25:13+00:00,mulwater1,"RT @mimiming2323: #네가죽어 
미도사라 
너한테 기대하고 있는 건 이런 게 아니야 https://t.co/ggmaLFfiwR"
71,2022-10-17 15:18:20+00:00,postfreshtape,"나는 센터에 오면 항상 있을테니까. 네가 좋아하는 물건 정도로 생각하면 돼.

사람한테 물건이라뇨..

말이 그렇다는거야~ 사라 집이 어디야. 데려다줘?

아뇨 걸어서 금방이에요.

그래~내일보자 그럼 

손 휙휙 흔드면서 나가는 케이지 뒷모습 보는데 기분이 묘한 사라"
72,2022-10-17 15:18:18+00:00,postfreshtape,"케이지도 그래 그럼..하고는 손 주라고 두 손 내밀면 잠깐 머뭇거리다가 손 올리는 사라 
케이지는 자기 손아귀에 딱 들어오는 사라 손 좀 만지작 거리더니 사라가 하지말라고 입열려는 순간 딱 감싸쥠  
꼭 이렇게..잡아야 하는 걸까 싶지만 일단 첫 가이딩이니까 잠자코 있는다"
73,2022-10-17 15:17:08+00:00,mo_____la,"RT @mimiming2323: #네가죽어 
미도사라 
너한테 기대하고 있는 건 이런 게 아니야 https://t.co/ggmaLFfiwR"
74,2022-10-17 15:15:17+00:00,nejuggye,"RT @K_KMGSN: 참, 우리 사라한테 빌려준 어깨 얘기는 아니야. 목이 결려서 그래. 이런 거추장스러운 걸 끼고 다녀서 그런가."
75,2022-10-17 15:14:44+00:00,K_KMGSN,"참, 우리 사라한테 빌려준 어깨 얘기는 아니야. 목이 결려서 그래. 이런 거추장스러운 걸 끼고 다녀서 그런가."
76,2022-10-17 15:13:46+00:00,OnT3A07,"@Hansol_my_god 아깝... 그럼 친관서사라도 쌓아야겠네요
딱 대세요"
77,2022-10-17 15:12:55+00:00,KYUDOKYU,"RT @mimiming2323: #네가죽어 
미도사라 
너한테 기대하고 있는 건 이런 게 아니야 https://t.co/ggmaLFfiwR"
78,2022-10-17 15:12:51+00:00,d0udgPAejqjbXOu,아이고 사라야
79,2022-10-17 15:01:51+00:00,whenifellonmars,RT @kimeunbam: 저기 빈자리들에 론노 사라 메리루 요노이 하나씩 앉히면 잠잠해질 거 같긴 해요 그리고 반장 로렌스씨 시켜야됨
80,2022-10-17 15:00:47+00:00,kimeunbam,저기 빈자리들에 론노 사라 메리루 요노이 하나씩 앉히면 잠잠해질 거 같긴 해요 그리고 반장 로렌스씨 시켜야됨
