,Time,User,Tweet
110,2022-10-12 04:22:38+00:00,wizardofoz0613,"티켓🌟
신분증🌟
아미밤, 건전지🌟
물🌟
쵸콜렛, 에너지바 등🌟
마스크🌟
소독제 휴지 물티슈 등 개인 위생용품🌟
끝. https://t.co/GxQBa8O9ft"
111,2022-10-12 03:22:07+00:00,FsryeYee,RT @glorypath95: 준라미스님오늘첨봤는데 성량이엄청나심~진심공연장지붕이날아가는줄알았어요👏🏻👏🏻총사테스트오늘간지럼은안했어요ㅋ왜안해쓰까~총사테스트때밍기한테어디에서왔냐니까프랑스에서왔대ㅋ포르토스가여기가프랑스야!!~ㅋㅋ성라미스가마스크씌워주고아라미스…
112,2022-10-11 20:59:15+00:00,indiabao,"RT @fievrementhe: 노동자에게 손 소독제 먹으라 강요했던 그 계열사네,, 여긴 인성 멀쩡해 보이면 관리직 채용 면접에서 탈락시키나? 

https://t.co/N9IM7n8POF"
113,2022-10-11 20:02:13+00:00,zany_sci_bot,소독제를 몸에 주입하면 모든 세균이랑 바이러스가 소독되어서 병이 치료될 거에요!!
114,2022-10-11 17:40:32+00:00,Mentos_BL,볼 안쫙이 너무 부어서 치료 좀 할겸 소독제 사고 옆에 재밋어보이는 카레가 잇길랴 카레도 좀 사서 가는 퇴근길 https://t.co/hXRvIPB4hC
115,2022-10-11 16:20:27+00:00,LauraLa86925283,"MBTI플레이스
사람사는세상
좋은회사
시니어연기자
국사봉체육관
대학생의
살균소독제
엄마표교구
커스텀캔
합창단반주
플로리스트학원
양배추인형
경남사우나
꾸준함의
보는재미
경제생태계
커플
바이더퀄리티_부산
자이언트푸들
펜솔루션
60이넘은사람이 https://t.co/q0Tsf8fgea"
116,2022-10-11 16:07:48+00:00,fievrementhe,"노동자에게 손 소독제 먹으라 강요했던 그 계열사네,, 여긴 인성 멀쩡해 보이면 관리직 채용 면접에서 탈락시키나? 

https://t.co/N9IM7n8POF https://t.co/HT68AcbTII"
117,2022-10-11 14:40:12+00:00,Imakosonaniyo,여기 알바했는데 샌드위치 조립쪽은 다들 이상한 방식으로 친절함. 이상하게 반죽 파트가 더 힘들고 산업화되어있는데 저번에는 반죽에 쓴맛난다고 손소독제 들어가서 그런거 같다고 의심가는 사람에게 소독제 먹어보라고 우격다짐함. 급식실 옆에 노조있음(해봄) https://t.co/BN56jaXQoA
118,2022-10-11 13:40:46+00:00,zzinbbangzzi,"가방에 있어야 하는거

분사형 소독제
젤형태 소독제
여분 마스크
소독 티슈
물티슈
미용티슈
거울
지갑
콘돔
수도승 사탕 50개"
119,2022-10-11 13:31:54+00:00,kty_john,"소독제도 필수입니다. 어떤 상처건 일단 감염을 억제하면 회복도 빨라지고 위험성도 떨어집니다. 생리식염수를 구비하는 쪽이 좋지만 액체가 더 늘어나면 가방이 무거워지니 일단은 패스. 접근성과 효과가 뛰어난 물건으로는 포비돈 요오드가 있습니다.

빨간약을 삽시다. 이건 식수도 만들어냅니다."
120,2022-10-11 13:26:06+00:00,kty_john,"구급약품. 평소에 먹는 약은 물론이고 부상과 갑작스러운 질병에 대처할 비상약품 및 치료용품입니다.

핵심은 진통제와 지혈용품, 소독제입니다. 어차피 3일을 버티며 꾸준히 활동하는 게 목표인만큼 자잘한 거 다 쳐내고, 필수는 저 세 가지입니다."
121,2022-10-11 11:59:23+00:00,0hoears,"씨히히히히히발 가좍여러분(0명) 티켓 열 뿐만아니라 알콜류 근처 (소독제,술) 조심하세요....ㅋ..ㅋㅋ https://t.co/pYdbiW9G6C"
122,2022-10-11 11:27:34+00:00,realleeinhere,"맞아 ㅋㅋㅋㅋㅋㅋ 식물에 분무 촥촥, 손님 나간 테이블에도 소독제 촥촥"
123,2022-10-11 11:23:08+00:00,Whatthe_mf,시발… 잠옷 꺼내려고 옷장 열어서 뒤지다가 이상한 벌레 보고 물티슈로 막고 소독제 완전 많이 뿌렸는데 안뒤짐씨발아 https://t.co/kqJjCtSf4U
124,2022-10-11 06:29:49+00:00,gochu_gimchi,더러운 알페서라 할까봐 손도 닦고 소독제도 하고 폰도 알콜스왑으로 닦고 알페스함
125,2022-10-11 05:17:26+00:00,lampe_FF14,(살균 마도기기와 소독제를 문앞에 둔다) 역병이지. 퇴치해야할
126,2022-10-11 04:10:49+00:00,Stephan74475333,"디젤페인팅
제주연동호텔
시바이누
해설서
장마코디
파스쿠찌시실리점
명이나물장아찌
헥터
유비맘빨대컵공구
부케말리기전문
버리지말고끝까지책임져주세요
6월의다이어리
자양동중국어
언제나소름돋는최정홈런
조이풀정글짐
소독제
가족보험료
범꼬리
롯데케슬 https://t.co/QUrFtPDAuq"
127,2022-10-11 03:57:25+00:00,Team_Teeteesae,"“서가 사이를 지나다니다 보면 염소 냄새가 나는 것도 같아. 수영장 물 소독제 냄새 말이야.”

“그렇구나.”

“...그런 거야. 사람들이 1년짜리 로얄 프리미엄 구독권에 만족하고, 계속 팝업 광고로 뒤덮인 세상에서 살기로 하는 거 말이야."
128,2022-10-11 03:44:37+00:00,v_hwa,확진 받기 전날이랑 확진판정 받고 나서 그거 합치면 거의 5일동안 아픔...침대에서 누워 지냈으니까..밖에는 못나가지..가족들 피해 덜 입히려고 내가 마스크 쓰고 장갑끼고 소독제랑 알코올 소독을..
129,2022-10-11 02:42:23+00:00,gumday772,"농약보다 과산화수소수 살포는 뱀과 지네가 한꺼번에 멸종하게 된다카는대요
하나님왈이라서 증명할 수 없네 별로네
동네약국에서 파는 옷에 뿌려지면 세탁한 것 같이 빛이 나고 따끔거리는
과산화수소수는 소독제라서 부글부글 거픔이 따끔거려서 온 몸을 뒤집어서 바위에 스스로 부딪히기 때문이라나"
130,2022-10-11 02:02:26+00:00,zany_sci_bot,소독제를 몸에 주입하면 모든 세균이랑 바이러스가 소독되어서 병이 치료될 거에요!!
131,2022-10-11 01:37:41+00:00,webzi_,"우주 수갑로그 어케그림..?
아무리 생각해도 수갑에 소독제 뿌리는거밖에 생각안남"
132,2022-10-11 01:00:49+00:00,1toosetya,대마 하나 물고 위쪽 허벅지 동여맨 다음에 총알 빼고 소독제 들이 붓고 지혈하고 그러는 거 보고싶어...신음 하나 안 내는데 팔이랑 목에 핏대 성성하게 서 잇음...
133,2022-10-10 22:39:56+00:00,sssiionn,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
134,2022-10-10 16:43:16+00:00,unutsmaybe,RT @GAmeoggi: 빨간줄없애주는소독제 https://t.co/5izurJLS1b
135,2022-10-10 16:13:53+00:00,domeong2,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
136,2022-10-10 14:18:45+00:00,Ggang_ll,@ryua_1999 손에 세균많은데..소독제 뿌리자 (칙칙)
137,2022-10-10 14:00:45+00:00,serena_0212,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
138,2022-10-10 13:47:58+00:00,LIONUMLO,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
139,2022-10-10 13:45:42+00:00,Hias_0906,"@HBy2aw8 속으로는 둘다 그
죽어요
죽어주신다구요? 
그 표정일텐데 아델 언제 올지 모르니까 이 악물고 웃을거 같고ㅋㅋㅋㅋㅋ

🌸:아델이 오면 데리고 나가야겠네요^^
그럼 즐겁게 혼자 남으세요

노래 끝나면 정색하고 돌아서 장갑 버리고
손에 소독제 뿌릴거 같아요"
140,2022-10-10 13:32:07+00:00,Tm19321,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
141,2022-10-10 12:22:53+00:00,minjoo_onlylee,"@tsukitokumo 저는 요즘 소독제랑 수첩,볼펜,물
요만한 가방에 넣고다녀요 https://t.co/1YOcMADBhW"
142,2022-10-10 11:27:43+00:00,comics_voca_kr,"Sterilant
멸균제, 소독제 (특히 제초제)
제초제는-- 모두를 중독시키겠군. 안돼. 
https://t.co/HLR2nYToMV"
143,2022-10-10 11:07:51+00:00,l0zeusve,"🫧물
🫧물티슈,소독제
🫧지갑"
144,2022-10-10 10:58:43+00:00,julia_oneus,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
145,2022-10-10 10:51:47+00:00,yeowoonng826_,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
146,2022-10-10 10:42:47+00:00,tomoonnfreesia,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
147,2022-10-10 09:50:03+00:00,dragon_Sali,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
148,2022-10-10 09:38:46+00:00,miruuue,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
149,2022-10-10 09:33:54+00:00,onearth0109,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
150,2022-10-10 09:31:37+00:00,Mayrose_doya,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
151,2022-10-10 08:57:52+00:00,Silver_Tomoon,"RT @zzangdoling: 아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
152,2022-10-10 08:56:50+00:00,zzangdoling,"아 이거 웃기다
설정 상 오른쪽 분 흡연ing 중이신 건데
지금 왼쪽 분 소독제 분사ing
둘이 붙어있어도 되는 거임?
둘이 붙어있는 거 약간 자까님 캐붕? https://t.co/cAbb6R1AuT"
153,2022-10-10 06:57:26+00:00,once331,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
154,2022-10-10 05:46:11+00:00,SnAsnaJA2221,"RT @ppalgaengi: ""외국인이 KTX 더럽다 했다.""가 문제가 아니고요, 전에도 ""K-corona"" 같은 혐오조장발언 했던 기자가 또 방역이랑 상관도 없고 큰 문제도 없어 보이는 KTX 위생 상태 문제 삼으면서 ""방역이라는 게 소독제만 뿌리…"
155,2022-10-10 04:20:01+00:00,Nemguri,격리 막날이니까 썼던 이불들 빡빡 빨고 썼던 방 소독제로 절여놧다 방에서 알콜냄새나 흐읍..
156,2022-10-10 04:08:09+00:00,Hcps1s,@affect10n7 오늘은 무슨 바람이야. 상처 받은 가슴에 소독제 필요해?
157,2022-10-10 04:04:51+00:00,ffxiv_Lucalis,"@kukuren_pp 마스크 벗고 다닐라믄 입에 소독제 물고다니든가..
어휴... 진상 진짜 너무많아요"
158,2022-10-10 03:11:47+00:00,pilyeon19,"감기 덜 걸리는 방법(안 걸리는거 아님)

손 소독제 애용
홍삼같이 면역력을 증강시켜주는 영양제 챙겨먹기
액체는 되도록 따듯하게 먹기
비타민 꾸준히 먹기
히트텍 구비

다같이 건강한 트생 삽시다"
159,2022-10-10 01:44:23+00:00,notpotatolove,뭐야 아침 먹는데 소스로 뿌린 비건마요+머스타드 조합에서 우리 병원 소독제 냄새와 맛이 나요.
160,2022-10-09 22:16:20+00:00,lenre02,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
161,2022-10-09 18:09:12+00:00,thinkinjimin,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
162,2022-10-09 17:51:55+00:00,angelearrings,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
163,2022-10-09 15:16:44+00:00,fjswnlslover,"@yawnsso_ 아니 귀가 아파서 긁엇는데 급발진함
그래서 피어싱을 빼려고하는데 ㅈㄴ안빼져서 엄마한테 빼달라고햇어 근데 이건 고문이다.싶을정도로 ㅈㄴ아파서 바로 소독제 뿌리고 지혈햇더니저래"
164,2022-10-09 13:48:51+00:00,TriesFlana,시바 소독제 통은 3개 있는데 연고가 없더라고요
165,2022-10-09 13:48:32+00:00,_SDPY,"RT @_jjisland_: 221001🌪

소독제😈

#미래소년 #MIRAE #박시영 #시영 #SIYOUNG #PARKSIYOUNG #シヨン https://t.co/fjAiqIWBOb"
166,2022-10-09 13:41:07+00:00,OD2019_,@__kimeo_ 아마 컵이나 코시국이니까 마스크같은거나 소독제류? 서폿 할 생각하고 있어요 공지 해야죠 곧
167,2022-10-09 12:52:08+00:00,earlgreyjelly,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
168,2022-10-09 12:44:18+00:00,limeflavorr,@pyeonjeon 군용전투식량이 좋습니다. 생수보다는 정수알약과 정수빨대를 구비하는게 좋고요. 구급키트에서도 항생제와 소독제가 중요합니다. 기름같은 액체보다 고체연료가 좋고요. 한국은 총기류 없는만큼 부싯돌 화기류 좋습니다. 단당류는 보관이 편리한 각설탕이 좋고요.
169,2022-10-09 11:39:43+00:00,Wuuu2002,"RT @_jjisland_: 221001🌪

소독제😈

#미래소년 #MIRAE #박시영 #시영 #SIYOUNG #PARKSIYOUNG #シヨン https://t.co/fjAiqIWBOb"
170,2022-10-09 10:49:30+00:00,mi3_24na,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
171,2022-10-09 10:33:15+00:00,yuuki2550,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
172,2022-10-09 10:30:42+00:00,kimi151020,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
173,2022-10-09 10:27:06+00:00,mntzk34,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
174,2022-10-09 10:17:35+00:00,dubdubduubb,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
175,2022-10-09 10:13:56+00:00,once_indo2201,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
176,2022-10-09 10:12:52+00:00,twicexjac,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
177,2022-10-09 10:12:23+00:00,MyoiFlower,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
178,2022-10-09 10:09:05+00:00,JYAORSGJ,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
179,2022-10-09 10:06:44+00:00,oY9ZZDK6UzB0Nsf,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
180,2022-10-09 10:04:11+00:00,parnnyparnparnz,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
181,2022-10-09 10:00:02+00:00,Myoi_151020,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
182,2022-10-09 09:59:01+00:00,Deloise02695796,"688119
파주글래머
밀양기사
연기군글래머
런던
안성시
이마트24
성주군알바
성주군유부녀
양주미용샵
영천코로나
경산시헬스장
강원캠핑장
집순이
스타일링
함안군횟집
유아소독제 https://t.co/ZqUEdwCQ6x"
183,2022-10-09 09:58:54+00:00,jeongjyjeong,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
184,2022-10-09 09:58:50+00:00,pk9365pk1,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
185,2022-10-09 09:58:08+00:00,sweet_yuki96,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
186,2022-10-09 09:57:41+00:00,zaki_EJ11,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
187,2022-10-09 09:55:28+00:00,cha_office,RT @324_922528: 나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
188,2022-10-09 09:55:28+00:00,hyeonmu13,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
189,2022-10-09 09:54:47+00:00,324_922528,나연이 카페가서 시럽을 손 소독제로 착각한 게 두번째인거얔ㅋㅋㅋㅋㅋ 2016년에는 채영이가 2022년에는 정연이가 목격한거네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
190,2022-10-09 09:36:12+00:00,jiminbabo1013,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
191,2022-10-09 07:53:55+00:00,the_secret_kbot,"감사하는 마음은 백신이며, 해독제이며, 소독제다.
-존 헨리 조웻"
192,2022-10-09 07:40:48+00:00,aoiglow,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
193,2022-10-09 07:25:22+00:00,CTjangmi,@JJIM__NYANG 소독제니까 쓰고 보관해도 될듯요!!
194,2022-10-09 07:21:14+00:00,JJIM__NYANG,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
195,2022-10-09 07:16:31+00:00,Blue_JM1013,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
196,2022-10-09 07:15:14+00:00,jinichioz,"식품첨가물로 코로나19 살균소독… 세스코, 강화된 환경부 살균력 기준 통과한 최초의 방역용 살균소독제 바이오파워 출시"
197,2022-10-09 07:14:46+00:00,btslove_jys,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
198,2022-10-09 07:10:21+00:00,Minimin29386477,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
199,2022-10-09 07:09:43+00:00,Jimin13_spring,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
200,2022-10-09 07:07:35+00:00,Angel_JM_Love,"RT @CTjangmi: 받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/39WmMu…"
201,2022-10-09 07:06:37+00:00,CTjangmi,"받았다앙♡
섹시파가 꼭 들고 다녀야하는 소독제!!!!!

Global Itboy Jimin's song #WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt) https://t.co/H0YlFozDmG https://t.co/39WmMuT3CH"
202,2022-10-09 06:55:57+00:00,lakissis27,"방석 듄담요 경량패딩 머플러 우산 핫팩 옥수수수염차 보온병(아메) 간단한간식 황금제기 수건 휴지 오글 여분양말 여분장바구니 
이걸 모두 백팩안에 딱 넣고 가는 중
티켓 지갑 핸폰 버즈 안약 밴드 소독제는 응원봉 파우치 안에♡"
203,2022-10-09 06:09:16+00:00,Tobby_new,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
204,2022-10-09 05:30:46+00:00,not_be_a_horse,"@ides1220 우아아ㅏ 가족들 곧 외출하는거가태서 쥑이게 존버중이에요
다들 나가면 소독제 취추ㅑ 뿌리면서 밥 가지러 가요"
205,2022-10-09 05:23:48+00:00,You_Ja__00,"손님인지 미친인지
기침 준나 하면서 마스크도 안 쓰고 ATM기 앞에 서서 전화 한참하고  20분동안 있더니 계산하고 나갔어..........십......스프레이형 소독제도 없는데....."
206,2022-10-09 05:06:16+00:00,hu6m_oys,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
207,2022-10-09 05:02:35+00:00,Zcleeeeef,"RT @xxjjinxx: [RT💖] 저의 첫 장편 GL만화 &lt;죽일 수 없다면 사랑하세요&gt;가 카카오웹툰에서 오픈되었습니다🎉 기념으로  RT 추첨 한 분께 탬버린즈 핸드크림+손 소독제 세트를 보내드려요🥳☺️ 잘 부탁드립니다~

작품링크☞https://t…"
208,2022-10-09 04:24:50+00:00,larryconta,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
209,2022-10-09 04:08:28+00:00,aska_jabduck,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
210,2022-10-09 03:21:31+00:00,trillionthree,"RT @alljobduck: 한남 성관계권 보장하려고 여자가 손세정제보다 독한 소독제로 질 닦아버리고, 한남 성관계 좋게한다고 소음순 대음순 수술하고 나이들어서 질조임(웩)안좋다고 시술하고&lt;-한국 얘기입니다. 한국은 여성의 질에도 성형하는 나라에요.…"
